,review_score,review_comment_message,Sentiments
25497,1,"E não comprarei mais, cobra-se um valor do cartão de crédito e a NFiscal vem com outro valor, como preciso fechar a contabilidade na empresa não consigo fechar valores, não compro mais da B2W nenhuma",K Thích
25498,1,"Fiz a compra, o PAGAMENTO FOI CONFIRMADO e após uma semana recebi um aviso que a compra havia sido cancelada, motivo: falta de estoque. Agora para comprar o mesmo produto está 800 reais mais caro!!!!!",K Thích
25499,1,Otimo,K Thích
25500,1,não me deram ao menos satisfação prazo longo de entrega e assim mesmo não cumpriram a lannister tem responsabilidade também e se omitiu quero meu dinheiro reembolso ,K Thích
25501,1,"Apesar do produto ter qualidade, meu pedido veio ERRADO. Pedi um cobre leito SUPER KING e recebi o tamanho KING. Estou deveras insatifeita, o produto não atende as minhas necessidades.",K Thích
25502,1,Não chegou.,K Thích
25503,1,Infelizmente esta é a 1ªcompra que não foi boa .O cartucho comprado veio com defeito não sendo reconhecido pela impressora.Já mandei um e mail para o site pedindo o cancelamento da venda e a devolução,K Thích
25504,2,Sabor do produto é ruim e me deu gases depois de tomar a quantidade recomendada. Faço uso de Whey desde o ano passado e essa foi a primeira vez que um produto me causa mal estar.,K Thích
25505,1,"não recebi o produto e não tive nem uma resposta das lannister. Essa é a segunda vez que me acontece com voces.
O site é muito ruim eim.

",K Thích
25506,1,"Bom dia, Não recomendo está loja, pois a mesmo demorou entregar, entregou faltando itens e com a nota fiscal emitida errada!",K Thích
25507,1,Recebi apenas 1 fraco de 2 comprados. Aguardo o envio do faltante.,K Thích
25508,2,"Entrega dentro do prazo porem em um determinado lugar eles nem sabiam aonde o produto estava, com isso não passa confiabilidade para o cliente.",K Thích
25509,1,Comprei 2 produtos veio só 1,K Thích
25510,2,"A cor da foto é uma, e o produto é completamente diferente, muito mais claro. ",K Thích
25511,1,Não recebi... gostaria de saber o ocorrido. ,K Thích
25512,3,COMPREI DUAS PULSERAS E CHEGOU APENAS UM,K Thích
25513,1,"pedi dois pacotes so chegou 1
",K Thích
25514,3,Qualidade do produto um pouco aquém do que esperava... Poderiam ter o manual em português ou mesmo mandar por email como algumas lojas ,K Thích
25515,1,Ñ compriu seu prazo de entrega ,K Thích
25516,3,Não há como avaliar o produto pois o mesmo ainda não foi entregue em minha residência.gostaria de saber o porquê do atraso é onde está meu produto agora.,K Thích
25517,1,So chegou um potecde creme faltou um pote ,K Thích
25518,1,"Comprei o tapete com a metragem 2,50 x2,50 e me mandaram a metragem 2,0 x 2,50, sendo que no siteo valor dessa metragem que me enviaram está bem abaixo do valor que paguei... ",K Thích
25519,3,Entregou no prazo correto....,K Thích
25520,3,Bom dia! Ainda não recebi o produto mas pelo rastreio vejo que o problema está nos correios.,K Thích
25521,2,"Boa tarde, o produto era para ser entregue até o dia 26/07, e até agora não recebi. ",K Thích
25522,1,"Não estou satifeita.
Realizei a compra no dia 07 de junho e até o Momento não recebi o produto.
Quero cancelar a compra",K Thích
25523,1,"Usei o secador uma vez só , na segunda o fio da tomada pegou fogo.",K Thích
25524,1,Eu cancelei o pedido e não teve reembolso do meu dinheiro no meu cartão . Pessimo .. nunca mais compro nessa loja ! ,K Thích
25525,3,A caixa veio com uma fita adesiva mal colocada que acabou soltando. Só depois de entrar com a caixa em casa percebemos que a caixa estava entreaberta. Mas felizmente o produto estava lá dentro ok.,K Thích
25526,1,Recebi apenas o jogo de tapetes. A micro válvula de aerógrafo não recebi.,K Thích
25527,1,"Estou extremamente chateada com a compra, pois até agora não tenho notícias de onde andam os produtos. O prazo de entrega já extrapolou e nada. Quero que tomem providências urgentes.",K Thích
25528,2,"o produto chegou e como estava em viagem demorei uma semana para montar e quando fui montar estava faltando uma peça, que na verdade a peça principal,onde se pendura os cabides ou seja vai ficar sem ",K Thích
25529,3,bom,K Thích
25530,1,Não recebi esse produto apesar de informar que a entrega fói feita. O que recebi foi outro pedido referente ao teclado wifi que no pedido afirma ainda não ter sido entregue. Houve erro na entrega ,K Thích
25531,1,produto veio quebrado e mas de uma semana estou tentando resolver e ninguem fala nada . um absurdo pois paguei por ele inteiro e nao pela metade .,K Thích
25532,1,"Produto entregue conforme anuncio, porém com vários defeitos ( quebrado, trincado, peça solta ), e até momento não tive retorno para a devolução ou troca do produto.. ",K Thích
25533,3,"Não sei se é o campo para este de ponderação mas até o presente momento só recebi o pedido parcialmente, apenas o lençol preto foi entregue.",K Thích
25534,1,"Não chegou o kit de pincéis escova , pode ser que venha em separado, enfim, não gostei da forma do envio, pois a informação é a de que os produtos foram entregues!",K Thích
25535,1,Já faz um bom tempo que compro na americana e nunca aconteceu de atrasar nada mas esse produto foi demais até agora não recebi meu produto.,K Thích
25536,3,Faltou o açucareiro. Nao veio junto. ,K Thích
25537,3,JÁ PASSOU DO PRAZO DE ENTREGA.,K Thích
25538,1,"RECEBI OS PRODUTOS, POREM NÃO VEIO COMO PEDI. PEDI LENÇOL DE ALGODAO, 170 FIOS, E CHEGOU 100% POLYESTER",K Thích
25539,1," cuba chegou aqui toda quebrada, numa cx de papelao fininha sem proteçao Nao foi entregue por transport e sim pelo carteiro que nem sabia que era algo frágil, terrível. Nao comprem, baixa qualidade",K Thích
25540,1,O produto nâo foi entregue.,K Thích
25541,1,Atraso na entrega nunca é bom sinal. ,K Thích
25542,2,Só recebi um dos produtos comprados,K Thích
25543,1,"UMA BOSTA NAO ENTREGA, E NAO FAZ ESTORNO DO VALOR.. VOU TER QUE ENTRAR COM UM PROCESSO CONTRA lannister",K Thích
25544,1,"Produto de baixa qualidade, não protege o computador em nada, é quase como um tecido, muito fino pra proteger o notebook de um eventual impacto, que deveria ser a função do produto.",K Thích
25545,1,Comprei dois travesseiros e só recebi um. Não consigo falar no canal de atendimento.,K Thích
25546,1,"COMPREI UM MODELO, MANDARAM O ANTIGO, QUERO A TROCA ",K Thích
25547,1,"A loja mantém a venda de produtor que ela n tem no estoque. Era presente de dia das mães. E o pior, a gente compra, eles dizem q n tem o produto mas só deixa cancelar depois q estoura o prazo. Lixo!",K Thích
25548,1,PRODUTO DEVOLVIDO AGUARDANDO O ESTORNO DO CARTÃO,K Thích
25549,1,ENTREGARAM O LIVRO ERRADO NÃO CONSIGO CONTACTAR NINGUÉM DA lannister. O SISTEMA NÃO ACEITA QUANDO TENTO CADASTRAR A TROCA PELO LIVRO CORRETO. ENTREM EM CONTATO COMIGO!!,K Thích
25550,2,"O produto não tem nada a ver com as fotos do site , não recomendo de forma alguma",K Thích
25551,2,"Eu não recebi o produto ""Adaptador Otg USB Tipo C Type C Moto Z Oneplus 3 Zenfone 3""",K Thích
25552,3,Achei muito fino o tecido,K Thích
25553,1,"por enquanto, não recebi minha encomenda apesar de estar indicado no rastreio que ja foi entregue.",K Thích
25554,1,O produto não me foi entregue e consta como sendo.,K Thích
25555,1,"ninguem dar uma explicaçao eu nao seio ok fazer esta muito trasado,",K Thích
25556,3,"O produto que chegou é muito bom não vou trocar ,mas não foi o que eu escolhi a cor veio errada e com algumas partes estão diferentes da descrição.",K Thích
25557,2,"Comprei duas manta so foi entregue uma,e na nota fiscal veio emitida as 2 manta king",K Thích
25558,1,AINDA NÃO RECEBI A MERCADORIA,K Thích
25559,1,Recebi apenas um kit e no status está como recebi os dois sendo que não ,K Thích
25560,3,"Produto entregue no prazo, porém sem manual ou orientação como configurar. Procurei instruções na internet e ainda assim o controle não funciona para o modelo de TV a que se destina. Não consigo usar!",K Thích
25561,1,"Comprei 2 capas de travesseiro e um de colchão, mas chegou apenas 1 capa de travesseiro",K Thích
25562,1,demorou demais para me avisar que o produto está indisponível!!!,K Thích
25563,2,"O relógio parece aqueles vendidos na 25 de março, muito simples, vem em uma embalagem qualquer e a imagem de dentro do gato é desbotada e opaca. ",K Thích
25564,1,"Não gostei do produto, solicitei a devolução pelo site da lannister, informaram que em 48 horas iriam dar o retorno e até o momento ninguém se manifestou. Quero devolver o produto.",K Thích
25565,3,"Bom dia 
A bolsa veio em ótimo estado, porém em uma bolsa somente um zíper veio diferente dos outros da bolsa!
A outra bolsa veio tudo ok !!!!",K Thích
25566,1,Comprei um produto e vocês me entregaram outro.,K Thích
25567,2,otimo produto,K Thích
25568,1,"Não recebi meu produto, não me dizem o q aconteceu, so tenho e-mail dos correios dizendo q meu produto não chegou em Fortaleza, ja tenho 2 protocolos abertos e não tenho respostas.",K Thích
25569,1,Peço um produto por um código e vem outro totalmente diferente.,K Thích
25570,2,"Não entregaram o produto que comprei. Entregaram outro de outro modelo, o que não me serve",K Thích
25571,1,entrega muito atrasada.,K Thích
25572,1,"Infelizmente o relógio não é original, achei uma propaganda enganosa.",K Thích
25573,1,"Não existe água perfumada no frasco, existe álcool perfumado, não recomendo!",K Thích
25574,1,"Comprei duas unidades do produto, mas no pacote só veio uma.",K Thích
25575,1,Totalmente fora do prazo. Não entregaram meu produto ainda!,K Thích
25576,1,Produto não foi entregue no prazo e nem recebi um satisfação.,K Thích
25577,1," enviaram um email falando que não tinham no estoque, eles deveriam confirmar se tinham ou não no estoque no momento da compra e não depois que efetuei o pagamento.Falta de organização no estoque",K Thích
25578,1,Comprei o produto de uma cor e me enviaram de outra cor.,K Thích
25579,1,"Fiz a compra pensando que era bonecos originais e pra minha surpresa era da China,não gostei e quero a troca ou dinheiro de volta não descrição não diz a fabricação do brinquedo",K Thích
25580,1,"O tempo previsto para a entrega do produto dava para colocá-lo num lombo de burro e chegaria no prazo. Mesmo assim não cumpriram o prometido. Ridículo, sem desculpas. Péssimo serviço. Melhorem!!!!!!!!",K Thích
25581,2,Não recebi o produto ainda,K Thích
25582,1,"A composição desse produto comprado, não não é a fórmula original...
Quando fiz o pedido achei que era a fórmula original..
Depois que recebi vi que não era..por isso eu quero devolvê-lo e o estorno",K Thích
25583,1,"Solicitei o cancelamento do produto, porém mesmo assim foi entregue e recebido pela portaria do meu prédio. Me recuso a ter o trabalho de postar no correio.",K Thích
25584,1,"Veio outra Almofada Shiatzu .De outra marca ,mais barata .",K Thích
25585,2,Veio uma corrente repetida ,K Thích
25586,2,O problema foi que chegou após o prazo,K Thích
25587,1,Recebi o filtro incompleto faltando o sifão coletor aguardo providências ,K Thích
25588,1,Atraso na entrega.,K Thích
25589,2,Veio com um vidro estragado,K Thích
25590,1,"Ja reclamei varias vezes do atraso, não tive retorno e ainda não recebi a mercadoria.",K Thích
25591,1,"Realizei a compra de um Toner Original CE320A HP 128A Preto, e mesmo assim está apresentando problemas na impressão. O toner está borrando a página. Muito caro e pouca qualidade.Vou solicitar garantia",K Thích
25592,1,Nas fotos do produto não tinha mostrando a parte de trás do tapete.. Eu comprei pensando que era o tapete com as costas tradicional... ,K Thích
25593,3,"Veio tudo certinho conforme descrito o ruim foi apenas o prazo de entrega, mas tudo certo.",K Thích
25594,3,VEIO 2 PLACAS AMASSADAS,K Thích
25595,3,"O produto depois de muito tempo da compra, fui informado que não tinha disponível. Cancelei a compra e estou aguardando o estorno do valor no meu cartão de crédito.",K Thích
25596,2,"É a primeira vez que fiz a compra, e ainda não chegou.. Só quero indicar a partir do momento que tiver o produto em mãos.",K Thích
25597,3,"Loja amo rápida, atenciosa com consumidor, super recomendo.",K Thích
25598,1,"Relógio falso, me admiro com uma loja grande como as lannister permitir terceiros a vender produtos falsos",K Thích
25599,1,O produto não é muito bom.,K Thích
25600,3,"O produto é bom, dentro do esperado, mas achei um absurdo a loja mandar uma escada pelo correio. Sou acostumada a comprar produtos entregues por transportadora. O serviço dos correios é péssimo!",K Thích
25601,3,"Nos dias atuais não possui admitir que demore tanto uma entrega tão simples.
Vamos nos agilizar gente.",K Thích
25602,1,"Algo aconteceu errado, pois não recebi estes itens. Contudo, já recebi outros itens que comprei na mesma ocasião.
Aguardo um retorno.",K Thích
25603,1,Não recebi o produto é estou aguardando o estorno em meu cartão de crédito.,K Thích
25604,1,Mais de 40 dias e o produto não foi entregue ainda.,K Thích
25605,3,"Só recebi o cabo de rede. O cabo extensor usb ainda não recebi e está previsto só para o dia 23.03.2018, não achei correto.",K Thích
25606,1,"NAO GOSTE DESSA COMPRA. RECEBI O ESTOJO, BEM DEPOIS AANCHEIRA E AINDA NAO RECEBI A MOCHILA. TRANSTORNOTERRIVEL!",K Thích
25607,1,demora no atendimento.,K Thích
25608,2,Pedi um colchonete que tivesse a espuma com 5 cm de altura e densidade 20. Veio um colchonete que deve ter 2 cm de espessura e mole. Não recomendo.,K Thích
25609,3,recomendo,K Thích
25610,3,"É bonitinho, a base é de plástico. Pelo preço poderia ser um pouco melhor.",K Thích
25611,1,O produto não está funcionando.,K Thích
25612,3,"A cortina é bonita porem muito fina, nao bloqueia a luz do sol ",K Thích
25613,1,"Eu não recebi meu produto
",K Thích
25614,1,"Não dar a Informação do produtos corretamente, o produto mais de duas semana na nota fiscal, e eu fiquei esperando anciosamente",K Thích
25615,1,"O produto não corresponde com o original, a composição é diferente, mais usando o mesmo nome na embalagem, por esse motivo vou fazer a devolução do mesmo",K Thích
25616,1,pessimo,K Thích
25617,1,Não entregaram o produto ,K Thích
25618,1,"A rede é inadequada pra criança, pois o risco de acidente é eminente.A rede é muito estreita difícil de colocar o bebê nela. Minha bebê de 5 meses caiu 2 vezes. Caiu emcima do colchão mas se assustou ",K Thích
25619,2,"Foi entrgue dentro do prazo, porem nao foi entregue o produto com as caracteristicas q comprei. ",K Thích
25620,3,"Não gostei pois a gentes faz um pedido,aí ele vem em vários embalagem várias entrega.
Acho que seria ótimo fazer só uma embalagem do uma entregar.",K Thích
25621,1,"Recebi o produtos errado, e não consigo fazer a troca ou devolução ",K Thích
25622,3,Excelente Produto recomendo a todos do ML.,K Thích
25623,1,O produto ainda não foi entregue.,K Thích
25624,1,Não gostei da embalagem,K Thích
25625,1,Foi aprovado e depois deEuma semana simplesmente cancelou,K Thích
25626,1,"Solicitei o carregador para o tablet. Génesis. Conforme a informação do vendedor ,solicitei o produtos não se adaptou ao meu tablet. ",K Thích
25627,1,Nao recebi meu pedido...e nenhuma explicaçao por parte da empresa. Fiz o pagamento em dinheiro e quero receber de volta...,K Thích
25628,3,"Bom dia
 Fiz a compra de um Notebook com uma capa, até hoje não entregaram a capa.


Att: Maurício",K Thích
25629,2,"Bom dia!!!
Não veio a nota fiscal com produto, Quero o porque??",K Thích
25630,1,O produto não veio,K Thích
25631,3,"Gostei do produto, porem fiquei preocupada não chegasse a tempo pois não foi atualizado o status da compra chegou no ultimo dia do prazo.",K Thích
25632,1,"Comprei dois produtos iguais, tive que pagar frete separado. E pra piorar umas das encomendas retornaou e eu não sei como vou fazer para receber minha encomenda. Não recomendo esta empresa.",K Thích
25633,2,Recebi o produto errado na nota fiscal consta slim patch mais recebi um instantly ageless no lugar ,K Thích
25634,2,insatisfação 1,K Thích
25635,3,otimo foi entrege antes do prazo,K Thích
25636,2,a loja e boa para compra mas ruim pra resoluções dos problemas,K Thích
25637,3,"Houve uma tentativa de entrega fora do horário comercial, não havia mais ninguém no local para receber. O novo prazo dado é hoje e o produto não foi entregue até as 13:00. Minha opinião pode mudar.",K Thích
25638,2,"Conforme acima, deu tudo certo, menos o mais importante: o produto!
Eu pedi um par de muletas 7/8 (até 130kg) e veio uma muleta 3/4 até 110kg que não me dá segurança !!!",K Thích
25639,3,"Design bonito, porém fica evidente sua fragilidade que justifica seu baixo custo...apenas o tempo irá mostrar a qualidade no que diz respeito ao funcionamento.",K Thích
25640,1,"Ainda nao recebi o produto, esta parado em Passo Fundo.",K Thích
25641,1,Eu encomendei 3 e veio só 2 tô esperando.quando chegar tudo eu avalio de novo,K Thích
25642,2,depois q chegar avalio novamente,K Thích
25643,1,eu recebi o produto mas nao o que eu comprei e sim o produto totalmente errado muito triste,K Thích
25644,2,"Bom dia! Fiz a compra de 2 peças e recebi apenas uma delas. Como devo proceder para regularização?
at.,
João Luiz",K Thích
25645,3,"O produto chegou rápido e bem embalado. Eu só imaginei que o silicone seria mais firme, achei ele bem líquido. 
Vou usar e analisar se irá me atender, caso sim, compraria novamente com esse vendedor.",K Thích
25646,1,Chegou somente parte dos produtos!!!,K Thích
25647,1,Eu recebi somente a nota fiscal pelos correios!!!!!,K Thích
25648,2,"SRS

O Anuncio de uma capa de Couro,para o celular , NAO confere para o modelo anunciado

 Ao se colocar o Celular , na CAPA , os BOTOES , o Microfone , ficam Bloquados ......e sem Acess",K Thích
25649,3,Ainda não experimentei o produto por isso não posso avaliar.....,K Thích
25650,3,"A respeito das prateleiras não recebemos os parafusos para afixação, acreditávamos que eles deveriam acompanhar o produto",K Thích
25651,1,"Produto não chegou no prazo, que era há quase uma semana, enviei mensagem à empresa e não tive resposta. Estou sem resposta e sem ação, pela primeira vez em todos os anos em que compro no stark.",K Thích
25652,1,foi entregue uma cadeira antes do prazo porem ate o momento nao recebi a outra,K Thích
25653,1,Comprei duas faixas e somente enviaram uma.,K Thích
25654,1,Não entregaram e não entraram em contato comigo para dar uma satisfação.,K Thích
25655,3,Recebi o produto sem a respectiva Nota Fiscal,K Thích
25656,1,"produto foi para assistência dentro da garantia e voltou não funcionando e agora nem as Lojas lannister nem o fabricante me dão retorno, satisfação. A justiça e as redes sociais serão NECESSÁRIOS?",K Thích
25657,1,"A loja foi irresponsável, pois não emitiu a nota fiscal e nem avisou se tinha o produto ou quanto tempo iria ter, ficou apenas dizendo que estava aguardando a emissão da nota fiscal, isso levou um mês",K Thích
25658,1,"comprei paguei o frete, e tive que buscar no correio, como posso esta satisfeito, e pior abri uma reclamação e estou até hoje esperando uma resposta do MarketPlace.",K Thích
25659,1,Até o presente momento o produto não foi entregue dentro do prazo.,K Thích
25660,1,"Meu pedido não foi entregue no prazo que seria até 06/06/2017 e hoje 08/06/2017 e nada do meu produto ,e tive que abre um ocorrência na lannister.

Para verificar o motivo . 
",K Thích
25661,1,"Quero meu dinheiro de volta, não recebi a mercadoria! E não me deram nem explicação!",K Thích
25662,1,"ainda nao veio o produto
",K Thích
25663,1,O produto e de pessima qualidade o skate tem uma boa qualidade mais o kit de segurança que vem junto nao presta o capacete e de isopor e o restante e de papelão que não tem nenhuma segurança no produo,K Thích
25664,3,"Recebi apenas o suporte de teto, o coletor de pilhas ainda não. ",K Thích
25665,2,A LOJA ENTREGOU NO PRAZO MAIS O PRODUTO NAO ERA O QUE EU ESPERA NO SITE DEU A ENTENDER QUE ERA DIFERENTE.,K Thích
25666,1,Ola. Ontem recebi meu Revoflex quebrado e faltando pedaços. Quero saber como troca-lo. ,K Thích
25667,2,Comprei dia 19/08/18 com previsão de chegada dia 24/08/18. Até à data presente ( 01/09/18 ) não recebi o produto.,K Thích
25668,1,Cadê o produto???????,K Thích
25669,1,"NÃO LIGA , LIGA A LUZ.
 ",K Thích
25670,1,ProdutO errado e quebrado,K Thích
25671,3,Não foi entregue ainda ,K Thích
25672,1,Solicitei a devolução. ferramentas com pontos de ferrugem e uma serra danificada.,K Thích
25673,1,"não gostei do produto, a qualidade é muito ruim, ja veio descascando a camada, não gostei",K Thích
25674,2,Gostei veio como esperando nota 100 recomendo muito bom legal ,K Thích
25675,1,"Produto Chinês de baixíssima qualidade, vazamento de água nas conexões, não há expansão nenhuma da mangueira, etc ",K Thích
25676,1,Estou aguando o meu produto que não chegou dentro do prazo ,K Thích
25677,1,Não entrega.,K Thích
25678,3,Entrega rápida e produto conforme anúncio,K Thích
25679,1,Produto não entregue,K Thích
25680,1,"Recebi o produto avariado, quero fazer devolução, estou entrando em contato e ninguém resolve nada.",K Thích
25681,3,O produto veio ruim ,K Thích
25682,1,"Não vou avaliar a loja, pq não sei o motivo de não ter recebido. ",K Thích
25683,1,AINDA NÃO RECEBI O PRODUTO,K Thích
25684,1,"O produto não foi entregue no prazo estipulado. Nem ao menos uma satisfação foi dada.
Espero um retorno e recebimento do produto ou o estorno da alta importância gasta. 
",K Thích
25685,1,"O pedido foi entregue incompleto, apesar da NF informar a quantidade de 2 embalagens de Noseclean, dentro da caixa havia apenas 1.",K Thích
25686,1,Recebi minha compra pela metade,K Thích
25687,1,"Deu um erro na entrega, ninguém ligou ou enviou email falando o motivo, e até hj não recebi o produto. Era um presente de aniversário para minha filha.",K Thích
25688,1,Verdadeira propaganda enganosa. Produto de péssima qualidade. Réplica horrível. ,K Thích
25689,1,Desde o dia 16/10 que está em transição pelos correios e o produto ainda não chegou nem na sede dos correios em Salvador/BA. Ninguém sabe informar nos correios onde se encontra a encomenda.,K Thích
25690,1,Oque aconteceu com o meu pedido ? Me mandaram uma peça totalmente diferente da qual eu comprei ; nao consigo falar com ninguem nem por tel nem por email; lannister como vamoresolver isso?,K Thích
25691,1,"Queria um telefone pra contato, comprei dois cofres só chegou um e sem nota fiscal ",K Thích
25692,3,"Só encontrei dificuldade de receber este material, pois tive que ir em duas agencias dos correios para conseguir retirar, mesmo tendo pago o frete para receber em minha residencia.",K Thích
25693,1,"Ainda não recebi o produto, o que é um transtorno, já que preciso do mesmo para trabalhar. ",K Thích
25694,1,"Tudo Ok.
",K Thích
25695,1,não recebi 1 cartucho e não tive retorno do vendedor e nem do baratheon. vou ter que cancelar a compra se não receber contato. mas a falta de respeito em não receber retorno me preocupa,K Thích
25696,1,"Boa tarde, 
As cadeiras vieram com defeitos, braços arranhados e encosto manchado! E a lannister não responde e-mails! Vergonhoso!! 
",K Thích
25697,1,A tampa de cook top chegou toda quebrada. Pedi a devolução. ,K Thích
25698,2,"Fiz uma única compra de vários produtos desta empresa, e a mesma divide minha entrega em 3 envios separados, sendo que 1 desses, nem notificado eu fui sobre o número do rastreio, descobri ao receber.",K Thích
25699,1,Comprei 2 cadeiras e chegou somente 1 com a nota rasurada. Abri uma reclamação na lannister e aguardo solução,K Thích
25700,1,Não recebi meu produto,K Thích
25701,2,"Entregaram somente a furadeira, está faltando a maleta como estava descrito na hora de compra. Fiquei muito chateado e fiz uma reclamação.",K Thích
25702,2,"To tendo problemas,para. ativar no ceular,não consigo por pta funcionar",K Thích
25703,1,"Já paguei hj a primeira parcela e não recibe o produto, já cancelei a compra.",K Thích
25704,1,"Até agora, não consegui entrar em contacto para resolver meu problema, e o telefone de sac só com secretária eletrônica e que não dispõe de mecanismos que levem a falar diretamente com um atendente ",K Thích
25705,1,"Ao colocar a película, as laterais ficaram sem a proteção 
pergunta : a película foi embalada incorretamente (apesar de constar como xperia xz), ou a película é deste modo mesmo (menor que a tela) 
",K Thích
25706,3,Não entendo no mesmo pedido não entregarem a mercadoria completa ,K Thích
25707,1,Meu produto nao foi entregue ja faz um mes que estou esperando..,K Thích
25708,3,"Achei o prazo razoável de entrega, entretanto, o período entre o pagamento e a emissão da nota fiscal demorou muito. Isso poderia melhorar!",K Thích
25709,3,"Produto muito bom, pena que chegou amassado. Mas recomendo",K Thích
25710,3,"Já fiz outras compras e nunca tive problema algum para receber a mercadoria, porem nessa ultima compra nem email com a confirmação do pedido eu recebi espero que esta entrega seja breve. ",K Thích
25711,1,O produto estava quebrado.,K Thích
25712,3,"Produto mal embalado. A caixinha veio solta dentro da caixa grande do correio, aberta, com os ítens todos espalhados. Deveriam preencher o espaço livre ao menos com jornal.",K Thích
25713,1,"Mercadoria não chegou!!
Quero meu dinheiro de volta.",K Thích
25714,3,"Ao contrário do que era anunciado, o jogo de tapetes automotivo NÃO se encaixou corretamente no Citroen Aircross 2018, principalmente o do motorista. Mesmo cortando partes dele NÃO ficou legal.",K Thích
25715,1,"O produto ainda não foi entregue, por responsabilidade dos correios. Porém a loja poderia tê-lo enviado antes de modo a se antecipar a eventuais imprevistos. Continuo a esperar.",K Thích
25716,1,"Ainda não recebi, mas prazo ate 15/06/2018
Então aguardando",K Thích
25717,2,Recebi parte da compra. Fsltou a saia matelasada. E não recebi nenhuma informação sobre essa pendência. Aguardo instruções sobre como proceder.,K Thích
25718,1,"O produto é totalmente diferente do que foi anunciado 
Não é preto e sim um verde escuro a parte do desenho que deveria ser branco veio uma cor nude parece que o tapete está sujo 
Horrível ",K Thích
25719,3,Acho que a loja não deveria mais trabalhar com os correios,K Thích
25720,1,"O produto foi entregue no prazo, porém no segundo dia parou de funcionar, tive que optar pela devolução.",K Thích
25721,3,.,K Thích
25722,1,"Produto péssimo. Tentei cancelar no momento da compra, mas não consegui.",K Thích
25723,2,Não me enviaram o meu pneu ainda ,K Thích
25724,1,Não recebi o produto até a presente data e o prazo já se esgotou.,K Thích
25725,2,Acredito que a entrega poderia ser no dia combinado,K Thích
25726,1,O prazo de entrega expirou em 28/12/17 e até o momento não recebi meu produto.,K Thích
25727,1,O produto não chegou,K Thích
25728,1,O produto veio com defeito...já solicitei a troca mas não tive retorno..,K Thích
25729,1,Fiz dois pedidos uma mangueira pra entrada de água e outra de saída porém vieram as duas de saida preciso resolver.,K Thích
25730,2,o produto é bom especificado no sait otimo só nao recomendo porque no sait falava que entregaria em 15 dias levou 30 dias para chegar afff a boneca é bonita amei otimo tecido nota geral 10 do produto.,K Thích
25731,3,A colcha é bonita porem pano muito fininho espero que dure um tempo bom e não desfie ao lavar...,K Thích
25732,1,Comprei duas unidades e recebi apenas uma! ,K Thích
25733,2,Não recebi o toner preto,K Thích
25734,2,"A caixa veio semi aberta 
Rasgada 
Em mau estado de transporte ",K Thích
25735,2,otima qualidade,K Thích
25736,1,Péssima pelo valor achei que o pano seria melhor ,K Thích
25737,1,Estou aguardando a entrega pois até o dia de hj não veio .não posso avaliar se encomendara a loja pois eu rastriei o produto e diz que a entrega é pelo correio e estava em transporte ,K Thích
25738,1,O produto ainda não foi entregue.,K Thích
25739,1,Ate agora aguardando a entrega..Nâo cumprio o prazo,K Thích
25740,1,GOSTARIA DE SOLICITAR A ENTREGA DO PRODUTO NOVAMENTE. AGUARDO,K Thích
25741,2,"Recebi o produto dentro do prazo. Contudo estava quebrado em duas partes.

Preferi colar com superbonder ao invés de devolver e esperar o novo.",K Thích
25742,3,"Boa tarde 
Meu pedido eram 2 wheys, porém até agora só foi entregue um. Gostaria de saber se o outtro está vindo separadamente ou se houve falha no envio. Obrigado ",K Thích
25743,3,"produto conforme o especificado, mas a entrega via correios foi péssima, o produto levou quase um mês perdido até ser entregue...",K Thích
25744,3,porem a bolsa não tem muito espaço.,K Thích
25745,1,Eu comprei dia 5 de agosto e estávamos previsto a entrega dia 25 mas até agora não chegou. ,K Thích
25746,1,não chegou na minha casa e veio faltando peca estou esperando vcs entrarem em contado comigo se não vou no procon,K Thích
25747,1,O produro não chegou. Não me deram nenbuma satisfação,K Thích
25748,1,Os produtos não foram entregues e está sendo muito difícil contato com o vendedor. Não recomendo a loja nem o sistema de parceria da lannister.,K Thích
25749,3,"Passado o prazo para recebimento contratado, ainda não recebi meu produto.
Sei que estamos passando por uma greve dos Correios, mas outras compras chegaram com atraso e esta NÃO CHEGOU!",K Thích
25750,1,"Boa tarde o produto veio correto, porem a entrega é pessima precisei buscar em outra cidade.
Acho absurdo se comprei pele internet e paguei o frete nao entendi porque nao entregar em minha residencia",K Thích
25751,1,"As compras que fiz no mesmo carrinho foram processaras de forma separada onerando o frete, uma das compras demorou demais para ser enviada e ainda não recebi o produto.",K Thích
25752,3,Bem atendido,K Thích
25753,1,Eles publica um tipo e entrega outro que não tem nada a ver com a mostra que está na foto ela era para ser toda diamantada mais não mandato um ferro velho um porcaria ,K Thích
25754,1,Nâo era o que eu esperava e o que parecia. Tentei devolver e não consegui apenas dois dias depois do recebimento,K Thích
25755,3,"Gostei do produto,(Mas não é original) mas quebra um galho, recomendo...",K Thích
25756,1,Produto totalmente diferente e ainda veio com defeitos gostaria de ter o meu dinheiro de volta,K Thích
25757,1,"Comprei um carregador veicular da Belkin, porém, ao ligar no veiculo pela primeira vez queimou o carregador e a tomada do veículo. ",K Thích
25758,3,"Esperava um pouco mais de qualidade, mas está bom...
",K Thích
25759,3,"O produto chegou antes do prazo, porém veio bem sujo e manchado. ",K Thích
25760,3,"O produto veio embalado, porém amassado.",K Thích
